Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,TotalFaredPax_city1,TotalPerLFMkts_city1,TotalPerPrem_city1,TotalFaredPax_city2,TotalPerLFMkts_city2,TotalPerPrem_city2,fare_per_miles,cpi_adj,fare_real,fare_lg_real,fare_low_real
2024,3,31057,33570,"Charlotte, NC","San Diego, CA",2077,474,338.68,AA,0.7998,354.99,NK,0.0334,143.21,3380680.0,0.7151,0.1201,4710370.0,0.8488,-0.0447,0.16306210881078478,110.25438816560992,307.18051737884446,321.97357937969764,129.89052171319332
2024,3,30713,34057,"Boise, ID","Portland, OR",344,472,195.44,AS,0.9832,195.12,AS,0.9832,195.12,912770.0,0.7323,-0.047,3296640.0,0.877,-0.065,0.5681395348837209,110.25438816560992,177.2627858643007,176.9725479832294,176.9725479832294
2024,3,30397,33667,"Atlanta, GA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",516,470,243.04,DL,0.7632,265.11,F9,0.1147,102.62,7407880.0,0.9012,0.1478,510915.0,0.4054,0.1085,0.4710077519379845,110.25438816560992,220.4356706736576,240.45301453379432,93.07566048605474
2024,3,34986,30852,"Sarasota/Bradenton, FL","Washington, DC (Metropolitan Area)",880,470,216.82,WN,0.5156,232.01,AA,0.355,199.83,543770.0,0.8271,-0.1071,3328850.0,0.609733333333333,0.0754333333333333,0.24638636363636363,110.25438816560992,196.65430429337738,210.43153371048098,181.2444867952477
2024,3,32467,35249,"Miami, FL (Metropolitan Area)","Tallahassee, FL",402,467,148.68,AA,0.3982,186.02,B6,0.3905,115.96,3801765.0,0.90365,-0.10755,110320.0,0.3295,0.1361,0.3698507462686567,110.25438816560992,134.851775492756,168.7189082402641,105.17495215321483
2024,3,31135,30852,"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",399,466,176.99,WN,0.6232,171.71,WN,0.6232,171.71,805920.0,0.9648,-0.2906,3328850.0,0.609733333333333,0.0754333333333333,0.4435839598997494,110.25438816560992,160.52875803378316,155.7398329961066,155.7398329961066
2024,3,31453,34653,"Houston, TX","Tulsa, OK",453,466,215.93,UA,0.5422,233.56,WN,0.4158,190.39,2967955.0,0.869,0.02525,553360.0,0.8839,-0.0031,0.4766666666666667,110.25438816560992,195.84708018664782,211.83737344692014,172.68246930364413
2024,3,33667,31454,"Norfolk, VA (Metropolitan Area)","Orlando, FL",662,465,184.71,WN,0.3554,203.11,NK,0.3209,107.96,510915.0,0.4054,0.1085,7531160.0,0.9693,-0.1402,0.27901812688821753,110.25438816560992,167.53074691462845,184.2194250762286,97.91900512643217
2024,3,31066,31650,"Columbus, OH","Minneapolis/St. Paul, MN",626,465,225.12,DL,0.7378,249.51,SY,0.1446,97.99,838310.0,0.94865,-0.27665,4708780.0,0.9094,0.0051,0.35961661341853035,110.25438816560992,204.18234933366443,226.30391783156807,88.87628114430426
2024,3,30792,33195,"Buffalo, NY","Tampa, FL (Metropolitan Area)",1053,462,187.52,WN,0.5576,219.35,F9,0.2861,103.44,1085350.0,0.8596,-0.0575,2102115.0,0.9759,-0.31975,0.17808167141500475,110.25438816560992,170.07939830778585,198.94899754059742,93.81939505629995
2024,3,33214,32457,"San Antonio, TX","San Francisco, CA (Metropolitan Area)",1482,462,246.85,WN,0.3645,238.08,WN,0.3645,238.08,1829940.0,0.9258,0.0097,3219570.0,0.891766666666666,-0.0315666666666666,0.16656545209176787,110.25438816560992,223.89131544516283,215.93698351705237,215.93698351705237
2024,3,30325,31423,"Denver, CO","Des Moines, IA",589,461,160.81,UA,0.4795,195.1,F9,0.1812,90.23,8645710.0,0.9401,-0.0114,547840.0,0.7647,-0.0361,0.2730220713073005,110.25438816560992,145.8536051721152,176.95440811566243,81.83801252832508
2024,3,30194,31481,"Dallas/Fort Worth, TX","Panama City, FL",685,461,216.17,WN,0.4903,201.12,WN,0.4903,201.12,4427315.0,0.8622,0.0477,344430.0,0.8037,0.0245,0.3155766423357664,110.25438816560992,196.0647585974513,182.4145082533164,182.4145082533164
2024,3,30140,30325,"Albuquerque, NM","Denver, CO",349,458,173.61,WN,0.669,165.5,WN,0.669,165.5,972010.0,0.9386,0.0233,8645710.0,0.9401,-0.0114,0.4974498567335244,110.25438816560992,157.4631204149675,150.10740411656656,150.10740411656656
2024,3,33198,34100,"Kansas City, MO","Philadelphia, PA",1038,458,245.6,AA,0.8299,243.2,AA,0.8299,243.2,2107650.0,0.897,0.0238,4168850.0,0.8871,0.0106,0.23660886319845856,110.25438816560992,222.75757372222805,220.58078961419324,220.58078961419324
2024,3,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",1188,458,276.32,DL,0.4932,290.28,AA,0.3498,248.96,3551896.0,0.81146,0.03358,908750.0,0.909,0.0536,0.23259259259259257,110.25438816560992,250.6204103050735,263.2820378668093,225.8050714734768
2024,3,30423,34614,"Austin, TX","Salt Lake City, UT",1086,456,268.23,DL,0.6278,284.41,WN,0.2896,240.16,3277600.0,0.9463,0.0757,3176250.0,0.8886,0.1146,0.24698895027624312,110.25438816560992,243.28283387423957,257.9579867359075,217.82352974401584
2024,3,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",1756,455,299.34,WN,0.4863,265.56,WN,0.4863,265.56,2891314.0,0.88224,-0.00155999999999999,1224800.0,0.9389,0.0385,0.17046697038724373,110.25438816560992,271.49939787464064,240.86116155405082,240.86116155405082
2024,3,33192,34614,"Sacramento, CA","Salt Lake City, UT",532,454,231.92,DL,0.6116,254.36,WN,0.3432,203.24,2395620.0,0.9627,-0.0828,3176250.0,0.8886,0.1146,0.4359398496240601,110.25438816560992,210.34990430642966,230.7028357165551,184.33733421541382
2024,3,30615,32211,"El Paso, TX","Las Vegas, NV",583,454,178.01,WN,0.6434,212.08,F9,0.2501,93.12,715890.0,0.9105,0.0074,7750140.0,0.9887,-0.1095,0.3053344768439108,110.25438816560992,161.45389127969796,192.35515568000866,84.45922339175031
2024,3,34262,32457,"Palm Springs, CA","San Francisco, CA (Metropolitan Area)",421,454,199.04,AS,0.3665,188.17,WN,0.2854,183.71,221980.0,0.5869,0.0404,3219570.0,0.891766666666666,-0.0315666666666666,0.4727790973871734,110.25438816560992,180.5279620263529,170.66894400371194,166.62375353628062
2024,3,32467,33214,"Miami, FL (Metropolitan Area)","San Antonio, TX",1145,453,206.39,NK,0.3654,106.2,NK,0.3654,106.2,3801765.0,0.90365,-0.10755,1829940.0,0.9258,0.0097,0.1802532751091703,110.25438816560992,187.19436335720948,96.32269678053999,96.32269678053999
2024,3,31057,30647,"Charlotte, NC","Cleveland, OH (Metropolitan Area)",430,453,222.92,AA,0.8253,235.21,F9,0.107,97.07,3380680.0,0.7151,0.1201,976230.0,0.76695,-0.0956,0.5184186046511627,110.25438816560992,202.18696390129918,213.33391252119407,88.04184723622426
2024,3,30977,34321,"Chicago, IL","Portland, ME",900,453,231.42,UA,0.5229,244.66,WN,0.1724,194.92,5518965.0,0.834549999999999,-0.00315,686240.0,0.6842,0.0744,0.2571333333333333,110.25438816560992,209.89640761725576,221.90499994658109,176.7911493075598
2024,3,33244,31454,"Memphis, TN","Orlando, FL",684,451,194.41,WN,0.4411,201.79,NK,0.2791,116.28,888800.0,0.6793,0.0484,7531160.0,0.9693,-0.1402,0.2842251461988304,110.25438816560992,176.32858268460242,183.02219381680945,105.46519003428615
2024,3,31295,33495,"Detroit, MI","New Orleans, LA",926,450,195.48,DL,0.4917,252.76,NK,0.3243,104.44,3888870.0,0.8357,0.112,2054930.0,0.9717,-0.0745,0.21110151187904966,110.25438816560992,177.2990655994346,229.25164631119856,94.72638843464779
2024,3,30194,31504,"Dallas/Fort Worth, TX","Valparaiso, FL",641,450,229.48,AA,0.731,238.11,WN,0.2513,202.46,4427315.0,0.8622,0.0477,473470.0,0.851,-0.1577,0.35800312012480495,110.25438816560992,208.13684046326097,215.9641933184028,183.6298793803025
2024,3,32244,31454,"New Haven, CT","Orlando, FL",1005,449,102.57,XP,1.0,102.57,XP,1.0,102.57,276670.0,1.0,-0.5982,7531160.0,0.9693,-0.1402,0.1020597014925373,110.25438816560992,93.03031081713733,93.03031081713733,93.03031081713733
2024,3,34100,34614,"Philadelphia, PA","Salt Lake City, UT",1927,447,329.31,DL,0.6017,358.81,AA,0.2344,311.46,4168850.0,0.8871,0.0106,3176250.0,0.8886,0.1146,0.17089257913855735,110.25438816560992,298.68198942372527,325.43829408498635,282.4921576202164
2024,3,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",1025,446,256.49,WN,0.5591,240.07,WN,0.5591,240.07,908750.0,0.909,0.0536,3328850.0,0.609733333333333,0.0754333333333333,0.2502341463414634,110.25438816560992,232.63473161243598,217.74190033996453,217.74190033996453
2024,3,30994,32467,"Charleston, SC","Miami, FL (Metropolitan Area)",489,445,136.57,AA,0.4183,160.88,NK,0.1167,82.57,1168780.0,0.7946,-0.1022,3801765.0,0.90365,-0.10755,0.2792842535787321,110.25438816560992,123.8680856809637,145.91709470859954,74.89044325018065
2024,3,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",641,445,302.2,AA,0.6533,315.61,UA,0.2575,259.14,269780.0,0.1566,0.2866,3328850.0,0.609733333333333,0.0754333333333333,0.47145085803432135,110.25438816560992,274.09339893671546,286.25618014035996,235.03826406505772
2024,3,31454,34576,"Orlando, FL","Rochester, NY",1033,445,159.46,NK,0.4485,98.7,NK,0.4485,98.7,7531160.0,0.9693,-0.1402,496970.0,0.8048,0.0001,0.15436592449177156,110.25438816560992,144.62916411134563,89.52024644293122,89.52024644293122
2024,3,33851,30852,"Oklahoma City, OK","Washington, DC (Metropolitan Area)",1180,444,254.57,WN,0.4871,231.61,WN,0.4871,231.61,790150.0,0.8963,0.0508,3328850.0,0.609733333333333,0.0754333333333333,0.2157372881355932,110.25438816560992,230.89330432600812,210.06873635914187,210.06873635914187
2024,3,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",2636,443,287.21,B6,0.3481,256.45,AA,0.1275,255.11,2748533.33333333,0.8583,-0.00823333333333333,2395620.0,0.9627,-0.0828,0.10895675265553868,110.25438816560992,260.4975681952814,232.59845187730204,231.38308075031597
2024,3,33105,31453,"Cincinnati, OH","Houston, TX",886,442,218.49,UA,0.6197,244.51,F9,0.1464,104.68,1524740.0,0.8063,-0.0254,2967955.0,0.869,0.02525,0.24660270880361174,110.25438816560992,198.1689832352183,221.7689509398289,94.94406684545127
2024,3,30647,31650,"Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",657,441,224.71,DL,0.7567,246.65,SY,0.1052,72.4,976230.0,0.76695,-0.0956,4708780.0,0.9094,0.0051,0.34202435312024354,110.25438816560992,203.81048204854181,223.70991676949328,65.6663205923832
2024,3,34570,33570,"Reno, NV","San Diego, CA",488,441,235.92,WN,0.8993,242.61,NK,0.0468,100.48,920070.0,0.8991,0.0104,4710370.0,0.8488,-0.0447,0.48344262295081963,110.25438816560992,213.977877819821,220.04566352096805,91.13469465639038
2024,3,30325,33485,"Denver, CO","Madison, WI",826,441,188.9,UA,0.697,220.93,F9,0.2735,94.92,8645710.0,0.9401,-0.0114,403570.0,0.304,0.1516,0.22869249394673125,110.25438816560992,171.33104916990587,200.382047078387,86.09181147277641
2024,3,30325,30436,"Denver, CO","Tucson, AZ",639,441,196.48,WN,0.6429,183.58,WN,0.6429,183.58,8645710.0,0.9401,-0.0114,528340.0,0.8092,0.0075,0.30748043818466353,110.25438816560992,178.20605897778245,166.5058443970954,166.5058443970954
2024,3,33044,31454,"Louisville, KY","Orlando, FL",719,441,184.44,WN,0.5744,199.97,NK,0.2644,101.07,811520.0,0.7468,-0.0015,7531160.0,0.9693,-0.1402,0.25652294853963836,110.25438816560992,167.2858587024745,181.37146586821638,91.66982074961558
2024,3,31295,34614,"Detroit, MI","Salt Lake City, UT",1481,439,386.05,DL,0.7873,426.98,F9,0.0586,136.92,3888870.0,0.8357,0.112,3176250.0,0.8886,0.1146,0.2606684672518569,110.25438816560992,350.14479371118136,387.26803268695824,124.18553336338543
2024,3,33105,31650,"Cincinnati, OH","Minneapolis/St. Paul, MN",596,439,203.83,DL,0.7192,242.1,SY,0.2036,82.8,1524740.0,0.8063,-0.0254,4708780.0,0.9094,0.0051,0.341996644295302,110.25438816560992,184.87246030863903,219.58309689801064,75.09905172720066
2024,3,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",665,439,218.5,DL,0.4994,260.99,G4,0.1856,90.32,515970.0,0.396,-0.0011,3551896.0,0.81146,0.03358,0.32857142857142857,110.25438816560992,198.17805316900174,236.71620181500123,81.91964193237636
2024,3,30140,30559,"Albuquerque, NM","Seattle, WA",1180,439,242.54,AS,0.6498,250.01,WN,0.1708,228.9,972010.0,0.9386,0.0233,7151000.0,0.6074,-0.0167,0.20554237288135593,110.25438816560992,219.98217398448367,226.757414520742,207.61078430381923
2024,3,31066,30466,"Columbus, OH","Phoenix, AZ",1670,438,289.02,WN,0.4834,272.8,WN,0.4834,272.8,838310.0,0.94865,-0.27665,2930800.0,0.9693,-0.3173,0.17306586826347303,110.25438816560992,262.139226210091,247.42779361328917,247.42779361328917
2024,3,33570,31123,"San Diego, CA","St. Louis, MO",1557,437,271.53,WN,0.7264,274.47,F9,0.0448,139.17,4710370.0,0.8488,-0.0447,2212570.0,0.928,0.0609,0.174393063583815,110.25438816560992,246.27591202278737,248.94247255513005,126.22626846466807
2024,3,33570,33195,"San Diego, CA","Tampa, FL (Metropolitan Area)",2087,436,247.9,AS,0.5306,224.63,AS,0.5306,224.63,4710370.0,0.8488,-0.0447,2102115.0,0.9759,-0.31975,0.1187829420220412,110.25438816560992,224.8436584924281,203.73792257827398,203.73792257827398
2024,3,30529,31650,"Hartford, CT","Minneapolis/St. Paul, MN",1050,435,217.36,DL,0.7005,252.74,SY,0.237,105.91,1258060.0,0.8245,-0.0454,4708780.0,0.9094,0.0051,0.2070095238095238,110.25438816560992,197.14408071768523,229.2335064436316,96.0596687008191
2024,3,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",1025,434,147.0,F9,0.5522,95.97,F9,0.5522,95.97,976230.0,0.76695,-0.0956,1322150.0,0.9089,-0.0775,0.14341463414634145,110.25438816560992,133.32802661713163,87.04415452004164,87.04415452004164
2024,3,33198,30693,"Kansas City, MO","Nashville, TN",491,434,234.77,WN,0.9238,232.18,WN,0.9238,232.18,2107650.0,0.897,0.0238,3665100.0,0.9759,-0.006,0.4781466395112017,110.25438816560992,212.93483543472104,210.58572258480012,210.58572258480012
2024,3,33198,33195,"Kansas City, MO","Tampa, FL (Metropolitan Area)",1048,432,227.57,WN,0.7296,229.34,WN,0.7296,229.34,2107650.0,0.897,0.0238,2102115.0,0.9759,-0.31975,0.21714694656488548,110.25438816560992,206.4044831106166,208.0098613902923,208.0098613902923
2024,3,32467,33667,"Miami, FL (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",812,432,185.03,AA,0.4264,226.68,NK,0.3788,102.59,3801765.0,0.90365,-0.10755,510915.0,0.4054,0.1085,0.22786945812807882,110.25438816560992,167.82098479569976,205.59725900388705,93.0484506847043
2024,3,31066,32457,"Columbus, OH","San Francisco, CA (Metropolitan Area)",2120,431,315.57,UA,0.4154,365.16,WN,0.2757,269.7,838310.0,0.94865,-0.27665,3219570.0,0.891766666666666,-0.0315666666666666,0.14885377358490565,110.25438816560992,286.219900405226,331.1977020374951,244.61611414041084
2024,3,30423,33495,"Austin, TX","New Orleans, LA",444,431,162.76,WN,0.79,159.47,WN,0.79,159.47,3277600.0,0.9463,0.0757,2054930.0,0.9717,-0.0745,0.36657657657657655,110.25438816560992,147.62224225989348,144.6382340451291,144.6382340451291
2024,3,30257,30977,"Albany, NY","Chicago, IL",723,430,232.9,UA,0.5256,239.22,WN,0.2745,203.62,602130.0,0.8359,0.05,5518965.0,0.834549999999999,-0.00315,0.32213001383125867,110.25438816560992,211.23875781721057,216.97095596836888,184.681991699186
2024,3,32575,34653,"Los Angeles, CA (Metropolitan Area)","Tulsa, OK",1283,429,234.94,AA,0.3958,262.56,G4,0.1517,91.83,2891314.0,0.88224,-0.00155999999999999,553360.0,0.8839,-0.0031,0.18311769290724864,110.25438816560992,213.08902430904016,238.14018141900732,83.28920193368161
2024,3,33105,30466,"Cincinnati, OH","Phoenix, AZ",1569,429,225.6,AA,0.422,270.34,F9,0.2069,126.08,1524740.0,0.8063,-0.0254,2930800.0,0.9693,-0.3173,0.14378585086042064,110.25438816560992,204.61770615527138,245.19658990255346,114.35372514209493
2024,3,33541,31703,"Martha's Vineyard, MA","New York City, NY (Metropolitan Area)",192,428,205.08,B6,0.656,189.94,B6,0.656,189.94,68690.0,0.9949,0.291,3551896.0,0.81146,0.03358,1.068125,110.25438816560992,186.00620203157382,172.27432228338762,172.27432228338762
2024,3,31066,31453,"Columbus, OH","Houston, TX",1000,428,279.42,UA,0.5463,303.48,WN,0.3501,241.23,838310.0,0.94865,-0.27665,2967955.0,0.869,0.02525,0.27942,110.25438816560992,253.43208977795183,275.25435046100074,218.794012658848
2024,3,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",2153,428,292.37,AA,0.2945,328.14,MX,0.1939,149.64,1342690.0,0.7992,0.0461,2891314.0,0.88224,-0.00155999999999999,0.13579656293543893,110.25438816560992,265.1776540275563,297.6208071710583,135.72248913596988
2024,3,30194,33728,"Dallas/Fort Worth, TX","Pensacola, FL",604,426,191.88,AA,0.5296,226.97,NK,0.1798,84.01,4427315.0,0.8622,0.0477,543980.0,0.8754,-0.0611,0.317682119205298,110.25438816560992,174.0338894373824,205.86028708360791,76.19651371500154
2024,3,32211,33851,"Las Vegas, NV","Oklahoma City, OK",986,425,226.67,WN,0.6456,260.05,F9,0.2092,123.48,7750140.0,0.9887,-0.1095,790150.0,0.8963,0.0508,0.22988843813387422,110.25438816560992,205.58818907010354,235.86362803935427,111.99554235839057
2024,3,31703,35096,"New York City, NY (Metropolitan Area)","Syracuse, NY",222,425,150.61,DL,0.5061,167.54,B6,0.2862,112.59,3551896.0,0.81146,0.03358,566270.0,0.7459,-0.0463,0.6784234234234234,110.25438816560992,136.6022727129673,151.9576706083961,102.11838446818264
2024,3,31638,32211,"Fresno, CA","Las Vegas, NV",259,425,137.1,WN,0.5573,163.73,G4,0.4251,95.66,402270.0,0.6514,0.0009,7750140.0,0.9887,-0.1095,0.5293436293436293,110.25438816560992,124.34879217148806,148.50202583689088,86.7629865727538
2024,3,30397,33244,"Atlanta, GA (Metropolitan Area)","Memphis, TN",332,424,241.23,DL,0.8844,248.74,WN,0.1007,172.88,7407880.0,0.9012,0.1478,888800.0,0.6793,0.0484,0.7265963855421687,110.25438816560992,218.794012658848,225.60553293024026,156.80101524877355
2024,3,30397,30693,"Atlanta, GA (Metropolitan Area)","Nashville, TN",214,424,262.19,DL,0.8271,276.76,WN,0.1714,192.48,7407880.0,0.9012,0.1478,3665100.0,0.9759,-0.006,1.2251869158878506,110.25438816560992,237.80459386901862,251.01948739154656,174.5780854643911
2024,3,30194,31986,"Dallas/Fort Worth, TX","Grand Rapids, MI",931,423,244.27,AA,0.7891,248.66,F9,0.0442,110.03,4427315.0,0.8622,0.0477,723200.0,0.8057,0.0101,0.26237379162191193,110.25438816560992,221.55127252902545,225.53297345997242,99.79648141961219
2024,3,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",751,423,198.17,XP,0.414,104.51,XP,0.414,104.51,197820.0,0.1589,0.0335,2891314.0,0.88224,-0.00155999999999999,0.26387483355525965,110.25438816560992,179.73887778719026,94.78987797113214,94.78987797113214
2024,3,30397,33192,"Atlanta, GA (Metropolitan Area)","Sacramento, CA",2092,421,371.31,DL,0.5314,459.05,WN,0.2323,286.78,7407880.0,0.9012,0.1478,2395620.0,0.9627,-0.0828,0.17749043977055448,110.25438816560992,336.7757113143343,416.3553103305733,260.10756104259184
2024,3,30713,32211,"Boise, ID","Las Vegas, NV",519,418,166.45,WN,0.6175,194.18,NK,0.2979,99.58,912770.0,0.7323,-0.047,7750140.0,0.9887,-0.1095,0.3207129094412331,110.25438816560992,150.96904782599697,176.11997420758243,90.31840061587732
2024,3,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",2371,417,312.61,AA,0.3024,341.39,MX,0.1369,166.98,2891314.0,0.88224,-0.00155999999999999,510915.0,0.4054,0.1085,0.13184732180514552,110.25438816560992,283.5352000053164,309.63846943416706,151.44975431652134
2024,3,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",1381,416,290.57,AA,0.5656,281.36,AA,0.5656,281.36,3551896.0,0.81146,0.03358,790150.0,0.8963,0.0508,0.21040550325850832,110.25438816560992,263.54506594653014,255.19165693194662,255.19165693194662
2024,3,33667,33570,"Norfolk, VA (Metropolitan Area)","San Diego, CA",2330,415,274.95,AA,0.3554,298.11,MX,0.2761,159.51,510915.0,0.4054,0.1085,4710370.0,0.8488,-0.0447,0.11800429184549356,110.25438816560992,249.37782937673697,270.38379601927284,144.674513780263
2024,3,30994,30194,"Charleston, SC","Dallas/Fort Worth, TX",987,415,264.57,AA,0.6731,279.54,WN,0.2482,218.68,1168780.0,0.7946,-0.1022,4427315.0,0.8622,0.0477,0.2680547112462006,110.25438816560992,239.96323810948647,253.54092898335355,198.34131197710437
2024,3,30466,34492,"Phoenix, AZ","Raleigh/Durham, NC",1891,414,282.58,AA,0.537,299.29,WN,0.2204,271.68,2930800.0,0.9693,-0.3173,2682940.0,0.8515,-0.0639,0.1494341618191433,110.25438816560992,256.298188853531,271.45404820572327,246.41196102953958
2024,3,30693,33192,"Nashville, TN","Sacramento, CA",1917,414,270.2,WN,0.5677,301.52,AA,0.1745,209.11,3665100.0,0.9759,-0.006,2395620.0,0.9627,-0.0828,0.1409494001043297,110.25438816560992,245.06961082958478,273.47664343943893,189.6613853463156
2024,3,30693,34057,"Nashville, TN","Portland, OR",1973,413,258.56,AS,0.5388,263.59,WN,0.1546,259.34,3665100.0,0.9759,-0.006,3296640.0,0.877,-0.065,0.13104916371008615,110.25438816560992,234.51220790561598,239.07438459870556,235.21966274072727
2024,3,34057,30559,"Portland, OR","Seattle, WA",129,412,178.66,AS,0.8205,177.55,AS,0.8205,177.55,3296640.0,0.877,-0.065,7151000.0,0.6074,-0.0167,1.3849612403100775,110.25438816560992,162.04343697562405,161.03667432565797,161.03667432565797
2024,3,32211,31884,"Las Vegas, NV","Spokane, WA",806,412,196.71,WN,0.6118,210.25,G4,0.1085,85.43,7750140.0,0.9887,-0.1095,798520.0,0.7167,-0.0073,0.24405707196029777,110.25438816560992,178.41466745480247,190.6953577976321,77.48444431225548
2024,3,31454,33192,"Orlando, FL","Sacramento, CA",2408,411,245.92,WN,0.3975,234.03,WN,0.3975,234.03,7531160.0,0.9693,-0.1402,2395620.0,0.9627,-0.0828,0.10212624584717607,110.25438816560992,223.04781160329935,212.2636603347436,212.2636603347436
2024,3,32211,33316,"Las Vegas, NV","Omaha, NE",1099,411,243.97,WN,0.7765,251.72,G4,0.0553,102.87,7750140.0,0.9887,-0.1095,908750.0,0.909,0.0536,0.22199272065514103,110.25438816560992,221.27917451552108,228.3083731977168,93.3024088306417
2024,3,30194,33044,"Dallas/Fort Worth, TX","Louisville, KY",733,411,254.77,AA,0.8472,259.13,WN,0.1046,215.67,4427315.0,0.8622,0.0477,811520.0,0.7468,-0.0015,0.3475716234652115,110.25438816560992,231.0747030016777,235.02919413127424,195.61126190827738
2024,3,31453,33192,"Houston, TX","Sacramento, CA",1624,410,306.45,UA,0.4333,352.33,WN,0.401,294.72,2967955.0,0.869,0.02525,2395620.0,0.9627,-0.0828,0.18870073891625616,110.25438816560992,277.94812079469375,319.5609769932924,267.3090884666737
2024,3,31057,34614,"Charlotte, NC","Salt Lake City, UT",1727,410,304.85,AA,0.4062,329.63,AA,0.4062,329.63,3380680.0,0.7151,0.1201,3176250.0,0.8886,0.1146,0.1765199768384482,110.25438816560992,276.49693138933725,298.97222730479655,298.97222730479655
2024,3,30713,33192,"Boise, ID","Sacramento, CA",437,409,164.95,WN,0.7568,161.94,WN,0.7568,161.94,912770.0,0.7323,-0.047,2395620.0,0.9627,-0.0828,0.3774599542334096,110.25438816560992,149.60855775847523,146.87850768964825,146.87850768964825
2024,3,30325,31884,"Denver, CO","Spokane, WA",836,408,237.32,UA,0.4803,245.13,WN,0.4286,222.83,8645710.0,0.9401,-0.0114,798520.0,0.7167,-0.0073,0.2838755980861244,110.25438816560992,215.24766854950798,222.33128683440458,202.1053344972479
2024,3,31703,34570,"New York City, NY (Metropolitan Area)","Reno, NV",2443,408,337.55,AA,0.2853,292.24,B6,0.2238,247.29,3551896.0,0.81146,0.03358,920070.0,0.8991,0.0104,0.13817028243962343,110.25438816560992,306.1556148613114,265.05974488837103,224.2903925316359
2024,3,30693,34614,"Nashville, TN","Salt Lake City, UT",1404,406,340.55,DL,0.6461,382.27,WN,0.2162,285.83,3665100.0,0.9759,-0.006,3176250.0,0.8886,0.1146,0.24255698005698006,110.25438816560992,308.8765949963549,346.7163587410265,259.2459173331614
2024,3,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",928,406,243.95,WN,0.7529,243.02,AA,0.1349,222.98,3277600.0,0.9463,0.0757,2102115.0,0.9759,-0.31975,0.2628771551724138,110.25438816560992,221.26103464795412,220.41753080609067,202.24138350400005
2024,3,30257,30852,"Albany, NY","Washington, DC (Metropolitan Area)",325,406,239.8,AA,0.4261,242.93,WN,0.3334,232.02,602130.0,0.8359,0.05,3328850.0,0.609733333333333,0.0754333333333333,0.7378461538461539,110.25438816560992,217.49701212781062,220.33590140203935,210.44060364426448
2024,3,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",682,406,263.55,AA,0.5162,273.6,WN,0.3259,221.42,547490.0,0.7334,0.1742,3328850.0,0.609733333333333,0.0754333333333333,0.3864369501466276,110.25438816560992,239.0381048635717,248.15338831596745,200.8264738337774
2024,3,33214,33570,"San Antonio, TX","San Diego, CA",1129,405,259.53,WN,0.7183,262.3,WN,0.7183,262.3,1829940.0,0.9258,0.0097,4710370.0,0.8488,-0.0447,0.2298759964570416,110.25438816560992,235.39199148261335,237.9043631406369,237.9043631406369
2024,3,33495,33195,"New Orleans, LA","Tampa, FL (Metropolitan Area)",488,405,164.43,WN,0.6425,182.93,NK,0.2761,95.41,2054930.0,0.9717,-0.0745,2102115.0,0.9759,-0.31975,0.3369467213114754,110.25438816560992,149.13692120173437,165.9162987011693,86.53623822816685
2024,3,32575,33044,"Los Angeles, CA (Metropolitan Area)","Louisville, KY",1843,404,272.88,NK,0.3479,125.43,NK,0.3479,125.43,2891314.0,0.88224,-0.00155999999999999,811520.0,0.7468,-0.0015,0.14806294085729788,110.25438816560992,247.50035308355697,113.76417944616884,113.76417944616884
2024,3,30693,33495,"Nashville, TN","New Orleans, LA",471,403,221.48,WN,0.8911,221.47,NK,0.0221,88.99,3665100.0,0.9759,-0.006,2054930.0,0.9717,-0.0745,0.47023354564755837,110.25438816560992,200.8808934364783,200.8718235026948,80.71334073917376
2024,3,33316,30559,"Omaha, NE","Seattle, WA",1368,403,250.21,AS,0.7493,245.29,WN,0.0726,244.26,908750.0,0.909,0.0536,7151000.0,0.6074,-0.0167,0.18290204678362573,110.25438816560992,226.9388131964116,222.47640577494022,221.54220259524195
2024,3,30713,33570,"Boise, ID","San Diego, CA",749,403,212.21,AS,0.5274,232.61,WN,0.3292,189.84,912770.0,0.7323,-0.047,4710370.0,0.8488,-0.0447,0.28332443257676904,110.25438816560992,192.4730648191939,210.9757297374897,172.18362294555283
