iter	Passed	Remaining
4770	476671	22879
4771	476870	22784
4772	476953	22683
4773	477041	22583
4774	477137	22482
4775	477222	22382
4776	477312	22281
4777	477401	22181
4778	477490	22081
4779	477574	21980
4780	477680	21880
4781	477761	21780
4782	477853	21679
4783	477943	21579
4784	478033	21479
4785	478120	21378
4786	478197	21277
4787	478287	21177
4788	478378	21077
4789	478452	20976
4790	478533	20875
4791	478624	20775
4792	478717	20674
4793	478792	20573
4794	478878	20473
4795	478956	20372
4796	479045	20272
4797	479131	20171
4798	479222	20071
4799	479313	19971
4800	479408	19871
4801	479504	19771
4802	479590	19670
4803	479671	19570
4804	479766	19470
4805	479855	19369
4806	479945	19269
4807	480028	19169
4808	480109	19068
4809	480198	18968
4810	480286	18868
4811	480373	18767
4812	480464	18667
4813	480563	18567
4814	480653	18467
4815	480740	18367
4816	480832	18267
4817	480914	18166
4818	480995	18066
4819	481085	17965
4820	481168	17865
4821	481249	17764
4822	481313	17663
4823	481420	17564
4824	481501	17463
4825	481584	17363
4826	481670	17263
4827	481755	17162
4828	481848	17062
4829	481925	16962
4830	482011	16861
4831	482095	16761
4832	482171	16661
4833	482250	16560
4834	482340	16460
4835	482433	16360
4836	482521	16260
4837	482603	16159
4838	482700	16060
4839	482786	15959
4840	482876	15859
4841	482956	15759
4842	483057	15659
4843	483151	15559
4844	483260	15460
4845	483346	15360
4846	483436	15260
4847	483522	15159
4848	483613	15059
4849	483717	14960
4850	483809	14860
4851	483901	14760
4852	483990	14660
4853	484096	14560
4854	484172	14460
4855	484237	14359
4856	484308	14259
4857	484398	14159
4858	484485	14058
4859	484572	13958
4860	484656	13858
4861	484730	13758
4862	484819	13658
4863	484906	13558
4864	485004	13458
4865	485090	13358
4866	485181	13258
4867	485255	13158
4868	485343	13058
4869	485435	12958
4870	485534	12858
4871	485623	12758
4872	485715	12658
4873	485800	12558
4874	485887	12458
4875	485979	12358
4876	486062	12258
4877	486140	12158
4878	486230	12058
4879	486314	11958
4880	486394	11858
4881	486480	11758
4882	486573	11658
4883	486649	11558
4884	486733	11458
4885	486822	11358
4886	486921	11258
4887	486983	11158
4888	487035	11057
4889	487083	10956
4890	487133	10856
4891	487182	10755
4892	487231	10654
4893	487279	10554
4894	487331	10453
4895	487384	10352
4896	487436	10252
4897	487491	10151
4898	487600	10052
4899	487678	9952
4900	487750	9852
4901	487805	9752
4902	487858	9651
4903	487912	9551
4904	487963	9450
4905	488018	9350
4906	488069	9250
4907	488124	9149
4908	488176	9049
4909	488225	8949
4910	488278	8848
4911	488327	8748
4912	488378	8648
4913	488426	8547
4914	488475	8447
4915	488526	8347
4916	488575	8247
4917	488622	8147
4918	488669	8046
4919	488716	7946
4920	488763	7846
4921	488808	7746
4922	488856	7646
4923	488901	7546
4924	488948	7445
4925	488994	7345
4926	489041	7245
4927	489091	7145
4928	489142	7045
4929	489192	6945
4930	489243	6846
4931	489294	6746
4932	489350	6646
4933	489399	6546
4934	489447	6446
4935	489494	6346
4936	489545	6246
4937	489599	6147
4938	489645	6047
4939	489694	5947
4940	489743	5847
4941	489792	5748
4942	489843	5648
4943	489891	5548
4944	489941	5449
4945	489991	5349
4946	490040	5250
4947	490088	5150
4948	490141	5050
4949	490200	4951
4950	490250	4852
4951	490300	4752
4952	490354	4653
4953	490406	4553
4954	490455	4454
4955	490504	4354
4956	490554	4255
4957	490611	4156
4958	490663	4056
4959	490714	3957
4960	490763	3858
4961	490813	3758
4962	490864	3659
4963	490913	3560
4964	490961	3460
4965	491008	3361
4966	491054	3262
4967	491098	3163
4968	491144	3064
4969	491190	2964
4970	491235	2865
4971	491285	2766
4972	491336	2667
4973	491384	2568
4974	491430	2469
4975	491482	2370
4976	491539	2271
4977	491586	2172
4978	491635	2073
4979	491684	1974
4980	491740	1875
4981	491791	1776
4982	491867	1678
4983	491920	1579
4984	491967	1480
4985	492017	1381
4986	492066	1282
4987	492115	1183
4988	492164	1085
4989	492213	986
4990	492259	887
4991	492312	788
4992	492359	690
4993	492407	591
4994	492453	492
4995	492499	394
4996	492546	295
4997	492593	197
4998	492639	98
4999	492686	0
